make,transmission_type,seats_cop,seats_family,seats_large,fuel_cng,fuel_diesel,fuel_electric,fuel_lpg,fuel_patrol,seller_dealer,seller_self,year,km_driven,engine,max_power,model,selling_price
suzuki,0,0,1,0,1,0,0,0,0,1,0,2013,169993,1426,360,swift,279890.61246948515
hyundai,0,1,0,0,0,0,0,0,1,1,1,2009,131590,1576,430,i20,356479.75142314023
suzuki,1,0,0,1,0,0,0,0,1,1,0,2018,191374,1020,155,ciaz,261222.83606269403
suzuki,0,1,0,0,1,0,0,0,0,1,0,2007,154967,2797,484,vitara brezza,337884.4387259114
ford,0,0,0,1,0,0,0,1,0,1,1,2005,166555,1057,430,endeavour,343293.4182347585
honda,1,0,1,0,0,0,0,1,0,1,1,2011,119652,1045,459,amaze,313126.45035719936
honda,1,0,0,0,0,0,0,1,0,1,1,2006,57964,1945,143,amaze,186154.48997681186
ford,1,0,0,1,0,0,0,1,0,1,1,2018,108731,1887,172,figo,170566.69574194614
suzuki,0,0,0,1,0,0,0,0,1,1,0,2016,85274,3422,300,ciaz,345610.3617139919
honda,0,0,1,0,0,0,0,0,1,1,1,2016,183283,1468,122,jazz,187867.92921458618
honda,0,0,1,0,0,0,0,0,1,0,1,2010,50612,1690,211,civic,202810.13720712176
maruti,0,1,0,0,0,0,0,1,0,1,1,2007,169109,3705,213,ciaz,204540.35554068533
suzuki,1,0,0,1,0,0,0,0,1,0,0,2019,22752,3096,352,swift,407268.7449333046
honda,0,0,0,0,0,0,0,1,0,1,1,2000,189845,1650,238,wr-v,303656.5502343887
suzuki,0,0,0,1,0,1,0,0,0,0,1,2007,60541,3036,321,ciaz,281504.7326533159
honda,0,0,0,0,0,0,1,0,0,0,1,2017,124756,2575,79,civic,137089.24821840462
suzuki,1,0,0,1,0,0,0,0,1,0,1,2018,10662,4079,163,wagonr,205817.725855068
honda,0,0,1,0,0,1,0,0,0,0,0,2011,82763,2422,419,amaze,236479.39586797875
suzuki,1,0,0,1,0,0,0,0,1,1,1,2007,7033,4768,382,alto,320098.7740632741
suzuki,1,0,0,1,0,0,0,1,0,1,0,2002,116872,3675,73,alto,196422.73706618985
ford,1,1,0,0,0,0,0,0,0,0,1,2006,72030,1506,224,figo,230138.1025223372
hyundai,1,0,0,1,1,0,0,0,0,1,1,2015,187902,3144,405,creta,334950.84944606276
ford,0,0,0,1,0,1,0,0,0,0,0,2008,34377,3566,326,freestyle,289201.9297142954
honda,1,0,0,0,0,0,0,0,1,0,0,2014,184949,1571,53,civic,132463.07986679848
honda,1,0,0,1,0,0,0,0,1,1,0,2001,199437,1527,71,amaze,178398.34238510375
ford,0,0,0,1,0,0,0,0,1,1,1,2017,76200,4258,255,aspire,262389.8419958698
hyundai,0,0,1,0,0,0,1,0,0,0,0,2003,54777,1865,129,i20,288594.14676271705
maruti,1,0,0,1,0,0,0,1,0,0,0,2015,49186,3126,174,ertiga,148431.386599168
honda,0,0,0,1,0,0,0,0,1,1,0,2001,186692,1038,377,amaze,367615.9426006732
suzuki,1,0,1,0,0,0,0,0,1,1,1,2012,58899,4443,314,alto,278650.7385660304
suzuki,1,0,0,1,0,0,0,0,1,0,0,2002,44377,4515,52,alto,241568.0478242443
toyota,0,0,0,1,0,0,0,0,1,0,0,2021,137468,2140,289,camry,244306.19702487232
hyundai,1,0,1,0,0,1,0,0,0,0,0,2006,25038,4800,478,creta,378057.46542746
hyundai,1,0,0,1,0,0,1,0,0,1,0,2017,94503,1798,102,creta,84460.07705376693
toyota,0,0,0,0,0,0,0,0,1,1,1,2001,3150,3109,327,innova,215186.71529757185
maruti,0,0,0,1,0,0,0,0,1,0,0,2007,86990,2744,392,ertiga,312342.9986554052
hyundai,0,0,1,0,0,0,0,1,0,1,1,2011,162957,4028,65,creta,202577.27700994402
suzuki,1,0,1,0,0,0,0,0,1,0,0,2003,21034,2415,369,vitara brezza,278625.78556129814
ford,1,0,0,1,1,0,0,0,0,1,1,2007,61970,4960,469,aspire,327988.00119723263
maruti,0,0,1,0,0,0,1,0,0,1,1,2009,1567,1717,184,s-cross,181164.34739744104
honda,1,0,0,1,0,0,0,0,1,1,0,2004,142627,1878,167,wr-v,215043.2269162045
maruti,1,0,1,0,0,0,0,1,0,1,0,2018,163086,3351,175,ignis,259918.4283334674
maruti,0,0,1,0,0,0,0,1,0,0,0,2021,154783,4937,309,s-cross,392940.10653084033
toyota,1,0,0,1,0,0,0,1,0,0,1,2011,30647,3825,418,camry,368135.6743114461
maruti,0,0,0,1,1,0,0,0,0,0,1,2007,161691,3512,339,ignis,214770.54657751817
suzuki,1,0,1,0,0,0,1,0,0,1,1,2017,196782,3728,60,vitara brezza,164804.6268315251
toyota,1,0,0,1,0,0,0,0,1,0,1,2020,177391,3996,428,yaris,360221.11659112375
suzuki,1,1,0,0,0,0,1,0,0,1,1,2021,130366,4096,71,wagonr,174294.93066012804
maruti,1,0,1,0,0,0,0,1,0,1,0,2009,121157,4395,214,baleno,269600.40372681397
suzuki,1,0,0,1,0,0,0,0,1,0,1,2016,143913,3770,281,vitara brezza,230215.3243237478
hyundai,1,0,0,1,0,0,0,1,0,0,1,2000,78791,4899,352,verna,293786.1196471134
toyota,0,0,0,0,0,0,0,0,1,1,1,2011,31377,1208,216,corolla,205862.94703010784
ford,0,0,1,0,0,0,0,1,0,1,1,2003,11660,4038,174,aspire,262695.99606558605
toyota,0,0,0,1,0,0,1,0,0,0,0,2016,119781,4488,475,yaris,405287.81712980114
suzuki,1,0,0,1,0,0,1,0,0,1,0,2006,75152,3657,160,alto,207207.30909965409
toyota,1,0,0,0,0,0,0,0,1,1,0,2008,7241,3807,187,innova,246432.83848528785
honda,1,0,1,0,0,0,0,0,1,1,0,2009,94848,3036,121,amaze,105106.14947762969
maruti,0,0,0,1,0,0,0,0,1,0,0,2007,95892,2307,203,ciaz,293750.6203589834
ford,0,0,0,1,0,0,0,1,0,0,0,2015,18357,2708,234,aspire,317406.9863047616
suzuki,0,0,0,1,0,0,0,1,0,1,1,2005,189959,1180,165,alto,206714.35347364377
toyota,0,0,0,1,0,0,0,0,1,1,1,2007,173238,1489,455,corolla,376764.3931381999
honda,1,0,1,0,0,0,0,0,1,0,0,2017,85065,2617,174,civic,276600.4122890835
honda,0,0,0,1,0,0,0,0,1,1,0,2019,192879,1220,142,amaze,200360.62495963997
ford,0,0,0,1,1,0,0,0,0,0,0,2012,141806,1678,222,endeavour,314939.38953220093
hyundai,1,0,1,0,1,0,0,0,0,0,0,2010,123812,3617,329,verna,257881.4189442224
suzuki,1,1,0,0,0,0,0,0,1,1,0,2002,61897,2345,409,ciaz,434246.6677468916
suzuki,1,0,0,1,0,0,0,1,0,1,1,2021,36798,2575,309,ciaz,248818.15438893318
hyundai,0,0,0,1,0,0,0,0,1,0,0,2021,92040,3482,150,venue,267797.00845981453
hyundai,0,0,1,0,0,0,0,1,0,1,0,2006,9580,1927,258,creta,376943.9091612811
suzuki,1,1,0,0,0,0,0,0,1,1,1,2015,55512,1357,98,vitara brezza,120207.99813899776
ford,0,0,0,0,0,0,0,1,0,0,0,2006,67675,2298,51,endeavour,159700.30967351302
maruti,1,0,1,0,0,0,1,0,0,1,1,2017,156077,3120,491,ignis,396052.3031865371
hyundai,0,0,1,0,0,0,0,0,1,0,0,2010,184609,3089,390,i20,302005.3747323101
hyundai,0,1,0,0,0,0,0,0,1,1,0,2000,198648,2201,351,creta,352960.96840852464
hyundai,0,0,0,1,0,0,0,1,0,0,0,2002,104004,2680,232,creta,196314.9102170653
honda,1,0,0,1,0,0,0,1,0,0,1,2016,94252,1748,474,civic,337211.77130192716
suzuki,0,1,0,0,0,0,1,0,0,0,0,2001,18087,2650,176,swift,278074.67272903223
honda,1,0,0,0,0,0,0,0,1,1,1,2017,85283,1114,394,jazz,290958.2076018152
maruti,0,0,1,0,0,0,0,0,1,1,1,2016,97425,3511,324,ertiga,296334.44024192047
suzuki,1,0,0,0,0,0,1,0,0,0,0,2012,194649,3408,312,wagonr,258406.37047382788
hyundai,1,0,1,0,0,0,0,0,1,0,0,2018,74411,4878,76,i20,179912.30231550217
toyota,1,0,0,0,0,0,1,0,0,0,0,2011,128468,2926,474,camry,399019.96656802093
hyundai,0,0,0,1,0,0,0,0,1,1,1,2004,44499,2440,378,verna,260545.70748230955
suzuki,0,0,0,1,0,0,0,1,0,1,0,2013,98438,4082,266,vitara brezza,226213.35762172437
hyundai,1,0,0,1,0,0,0,0,1,0,1,2005,7932,2800,71,creta,172719.59885529644
suzuki,1,0,1,0,0,0,0,0,1,0,1,2004,78682,1355,275,vitara brezza,242036.5439535933
ford,1,0,1,0,0,0,0,0,1,0,1,2020,56770,2539,438,freestyle,376231.17235025385
ford,0,0,0,1,0,0,0,0,1,1,0,2015,85413,1938,253,figo,275355.5698914581
maruti,0,0,0,1,0,0,0,0,1,1,1,2007,55676,2077,54,ignis,186896.69967351403
hyundai,1,0,0,1,0,0,0,0,1,0,1,2004,189868,1586,167,creta,178632.05956776702
maruti,1,0,1,0,0,0,0,1,0,1,1,2014,60148,2517,128,ignis,247656.55821205175
toyota,0,0,0,1,0,0,0,0,1,0,1,2010,135493,3950,374,camry,266737.4873942397
ford,1,1,0,0,0,0,0,1,0,0,1,2005,8264,4299,69,endeavour,122587.84094163541
suzuki,0,0,0,1,0,0,0,0,1,1,0,2010,59553,4705,90,vitara brezza,146979.99149914982
ford,0,0,0,1,0,0,0,0,1,1,0,2011,18896,3704,338,figo,307593.5399906434
honda,0,0,1,0,0,0,0,0,1,1,1,2013,94159,2869,359,wr-v,301387.1915552494
honda,0,1,0,0,0,0,0,0,1,0,1,2003,62443,1485,143,amaze,154497.3170860933
maruti,1,1,0,0,1,0,0,0,0,1,0,2007,142360,3441,476,ertiga,308082.8718050077
honda,1,0,0,1,0,0,0,0,1,1,1,2020,37227,1373,65,wr-v,189229.45152887763
maruti,0,0,0,1,0,0,0,1,0,0,1,2012,163814,4419,66,s-cross,159195.64172712484
maruti,1,0,1,0,0,1,0,0,0,0,0,2017,44904,1600,489,ertiga,409201.10027460626
ford,1,0,0,1,0,0,0,0,1,1,1,2020,92652,2665,387,aspire,452210.0900774455
maruti,0,0,0,1,0,0,0,0,1,1,0,2005,139933,4548,258,s-cross,144279.343666224
maruti,1,0,0,1,0,0,0,1,0,0,1,2002,126225,3911,385,ertiga,375429.4741057762
hyundai,0,0,0,1,1,0,0,0,0,0,0,2008,183033,1900,131,venue,170642.19479485656
honda,1,0,0,1,0,0,0,1,0,0,1,2002,151275,3814,63,civic,22333.73295056267
hyundai,1,0,1,0,0,0,0,1,0,0,1,2019,142646,1804,232,i20,249167.18277040482
ford,0,0,0,1,0,0,0,0,1,1,1,2021,171676,4280,485,aspire,389566.25326871045
toyota,0,0,0,1,0,0,0,0,1,0,1,2011,107353,2450,335,corolla,352657.4381999076
ford,0,0,1,0,0,0,0,0,1,1,1,2005,18219,3242,123,aspire,221520.96602744135
suzuki,0,0,0,1,0,0,1,0,0,0,1,2004,148788,3302,388,vitara brezza,220391.86446147948
honda,0,0,0,1,0,0,0,0,1,0,1,2001,72574,3622,380,amaze,412581.24955637014
ford,1,0,0,1,0,0,0,0,1,1,0,2015,76020,1802,204,freestyle,234660.5334413564
maruti,0,0,0,1,0,0,0,1,0,0,0,2018,160062,3063,260,baleno,362793.62444124284
hyundai,0,0,1,0,0,0,0,0,1,0,1,2000,11633,2317,464,i10,385005.20387921843
toyota,1,0,0,1,0,0,0,0,0,0,0,2017,180213,3281,135,yaris,214293.84180450244
toyota,0,0,1,0,0,0,0,1,0,0,0,2002,153159,3111,442,fortuner,289050.4177857041
toyota,1,0,1,0,0,0,0,0,1,0,1,2015,176903,1009,127,yaris,221159.35017209317
hyundai,1,0,0,1,0,0,0,1,0,1,1,2005,199245,4414,159,venue,270284.9173399464
hyundai,1,0,1,0,0,1,0,0,0,0,1,2021,95668,4292,56,i10,178822.23183787437
maruti,0,0,0,1,0,0,0,0,1,0,0,2021,137516,1930,359,ciaz,325670.0691210684
honda,1,0,0,1,0,0,0,0,1,1,0,2021,35822,1596,229,civic,242610.56923587198
maruti,1,0,0,1,1,0,0,0,0,0,0,2018,26968,2892,447,s-cross,300964.71201281314
toyota,0,0,0,1,0,0,0,0,1,1,0,2004,90872,2535,238,corolla,135013.72143497103
maruti,1,0,0,1,0,0,0,0,1,1,0,2014,102352,3696,274,ciaz,135211.94950258982
honda,1,0,0,1,0,0,0,1,0,0,0,2014,142195,3660,327,jazz,324752.69068544375
honda,0,0,0,0,0,0,0,0,1,0,1,2014,9444,1150,77,civic,135125.26104023415
maruti,0,0,1,0,1,0,0,0,0,0,1,2019,9916,2196,471,baleno,385938.33433335583
toyota,1,0,0,1,0,0,0,0,1,1,1,2017,23038,3740,391,yaris,349183.9431318657
maruti,0,0,0,1,0,1,0,0,0,0,0,2013,153040,4505,468,ignis,163268.47749751745
ford,0,0,0,1,0,0,0,0,0,1,1,2016,44047,4076,438,freestyle,249437.64071706164
toyota,0,0,0,1,0,1,0,0,0,0,1,2013,66068,2061,417,innova,336783.0085198899
suzuki,0,0,1,0,0,0,0,0,1,0,0,2021,154540,4559,73,wagonr,75432.20417431234
toyota,1,0,0,1,0,0,0,0,1,0,0,2017,42508,3476,443,camry,364814.97736150917
maruti,0,0,0,1,0,0,1,0,0,0,1,2011,75501,4535,392,ciaz,332335.2426747859
suzuki,0,0,0,1,0,0,0,0,1,0,0,2017,44974,3863,461,swift,297516.7232629336
maruti,1,0,1,0,0,0,1,0,0,0,1,2019,133730,4550,289,ertiga,248326.34462386306
honda,1,0,0,1,0,0,0,1,0,1,0,2020,131828,4435,384,civic,348061.7339728214
ford,0,0,0,1,0,0,0,0,1,0,0,2019,173618,4482,60,aspire,133813.45447578313
suzuki,1,0,0,1,0,0,0,0,1,1,0,2004,185191,1468,273,ciaz,242922.8885836996
maruti,0,0,1,0,0,1,0,0,0,1,1,2006,198704,2226,475,ciaz,239429.2855629233
toyota,1,0,1,0,0,0,0,0,1,0,1,2017,76583,2669,322,corolla,386233.1114846885
maruti,0,1,0,0,0,0,0,0,1,1,1,2019,85714,1794,88,ciaz,199436.23897820504
maruti,1,0,0,1,0,0,0,1,0,0,1,2015,184134,4253,306,ignis,297913.6707250535
toyota,1,0,0,1,0,0,0,0,1,0,0,2016,62115,4604,464,yaris,464722.82070794626
honda,1,0,0,1,0,0,0,0,1,1,0,2001,48434,1759,371,wr-v,335486.4355537405
toyota,1,0,0,1,0,0,0,0,1,1,0,2021,73151,2148,226,corolla,236402.52197016473
honda,1,0,0,1,0,0,0,0,1,0,1,2013,1088,4713,112,civic,174892.80321848957
suzuki,1,1,0,0,0,0,0,1,0,0,0,2008,148424,1417,157,ciaz,252342.43801852944
ford,0,0,0,1,0,0,0,0,1,0,1,2015,69023,4472,243,endeavour,365067.9024557667
ford,1,0,1,0,0,0,0,1,0,0,1,2002,97031,1384,217,figo,294848.2336899476
maruti,0,0,1,0,0,0,1,0,0,0,0,2013,178334,4771,277,ertiga,255228.07517608776
maruti,1,0,0,1,0,0,0,0,1,0,0,2010,169322,4216,173,baleno,185794.0451406312
hyundai,1,0,0,1,0,0,0,1,0,0,0,2005,138151,3624,367,verna,440695.9216466707
toyota,1,0,1,0,0,0,0,0,1,1,1,2009,174139,4494,237,fortuner,230537.89961875364
maruti,0,1,0,0,0,0,0,0,1,1,0,2015,43569,4452,176,baleno,183477.27405866122
suzuki,0,0,1,0,0,1,0,0,0,0,0,2019,13494,4215,212,alto,261636.7734193324
honda,0,1,0,0,0,0,0,0,1,1,1,2014,79008,4400,301,jazz,397958.85289393994
toyota,1,0,0,1,1,0,0,0,0,0,1,2018,22888,4968,234,corolla,261705.4923730144
suzuki,1,0,1,0,0,0,1,0,0,1,0,2003,67386,1269,397,vitara brezza,286489.88311722083
maruti,0,0,1,0,0,0,0,0,0,1,1,2005,115242,4063,478,s-cross,487991.0738654145
toyota,1,1,0,0,1,0,0,0,0,0,0,2004,27167,4916,395,fortuner,446750.4570884187
ford,0,1,0,0,0,0,0,1,0,1,1,2002,54011,1030,390,figo,279754.6102059692
hyundai,1,1,0,0,0,0,0,0,1,1,1,2018,123320,2468,334,creta,177690.78524530603
honda,1,0,1,0,0,0,0,1,0,1,0,2005,65698,3763,70,wr-v,195478.80132042087
suzuki,0,0,0,1,0,0,0,0,1,0,1,2014,59485,4686,318,ciaz,261572.72684087924
hyundai,1,0,0,1,0,0,0,0,0,1,0,2001,191131,1298,137,creta,274849.53532373725
ford,0,0,0,1,0,0,0,0,1,0,0,2019,139231,4413,207,ecosport,219043.13824124224
ford,1,0,0,0,0,0,0,1,0,1,0,2021,154651,3397,194,aspire,210753.92089485063
hyundai,0,0,0,1,0,0,1,0,0,0,1,2010,9457,2354,196,verna,273450.7658597634
hyundai,1,0,0,1,0,0,0,1,0,0,0,2011,108946,2848,146,i20,119788.23170419896
hyundai,0,0,0,1,0,0,1,0,0,1,0,2015,161461,3087,138,i10,201967.53939795002
toyota,0,1,0,0,0,0,0,0,0,0,1,2011,9407,2328,425,innova,271377.62519393186
suzuki,0,0,0,1,0,0,0,1,0,1,1,2000,52217,2715,147,wagonr,189964.6794876215
toyota,1,0,1,0,0,0,1,0,0,0,0,2002,111196,2315,469,yaris,302385.06128105725
maruti,0,0,0,1,0,0,0,0,1,0,0,2010,85918,2728,171,ertiga,128315.07621227458
suzuki,0,0,0,1,0,0,0,1,0,1,0,2016,6481,1039,460,vitara brezza,294668.4757821861
toyota,0,0,1,0,0,0,1,0,0,1,0,2005,51246,3899,418,corolla,442795.5345843842
toyota,1,0,1,0,0,0,1,0,0,1,0,2018,109175,1089,158,camry,238203.58241399965
suzuki,1,0,0,0,0,0,1,0,0,0,1,2015,124108,4140,253,vitara brezza,250663.9876924685
honda,1,0,0,1,0,0,1,0,0,0,0,2021,62359,2598,430,wr-v,412857.43837259745
suzuki,0,0,0,1,0,0,0,0,0,0,0,2018,95538,3149,401,vitara brezza,376717.35570238065
honda,1,0,1,0,0,0,0,1,0,1,0,2010,181755,4933,253,civic,222863.5424207477
maruti,1,0,0,1,0,0,0,0,0,1,0,2021,180544,3029,228,ertiga,238647.8613184878
toyota,1,0,0,1,0,0,0,0,1,0,0,2005,158288,3205,297,innova,251691.5534821364
ford,1,0,1,0,0,0,1,0,0,0,1,2019,121993,3027,362,aspire,264912.4687865419
honda,1,0,0,1,1,0,0,0,0,0,0,2019,14585,2659,356,civic,196547.6802953061
hyundai,1,0,0,1,0,0,0,0,1,1,0,2014,3775,2738,301,i20,285946.14519991167
ford,1,0,1,0,0,0,1,0,0,1,0,2006,37261,2057,83,ecosport,162040.26572684068
ford,1,0,1,0,0,0,0,1,0,0,0,2021,165950,3430,352,figo,320574.59223815275
ford,0,1,0,0,0,0,0,0,1,0,1,2005,170386,4163,493,aspire,341153.95995495067
maruti,1,0,0,1,0,0,1,0,0,0,1,2013,117942,3786,476,ignis,333081.5595000713
toyota,0,0,1,0,0,0,0,0,1,0,1,2019,117807,3484,495,fortuner,292055.8158999326
honda,1,0,1,0,0,0,0,0,1,1,0,2017,78951,3511,275,jazz,233221.3461798072
hyundai,1,1,0,0,0,0,0,0,1,0,0,2019,136413,4113,63,verna,152456.98059500483
suzuki,1,0,0,1,0,0,1,0,0,1,1,2018,4473,3812,349,vitara brezza,432055.10327507247
ford,1,1,0,0,0,0,0,0,1,1,0,2018,98149,3764,455,ecosport,329410.83474584547
toyota,0,0,0,1,0,1,0,0,0,1,0,2003,57072,2260,415,camry,388190.1097992854
ford,0,0,0,1,0,0,0,0,1,0,0,2013,9548,3759,317,freestyle,350239.05944324605
suzuki,0,0,0,1,0,1,0,0,0,1,1,2019,18912,1070,229,swift,241026.09938509628
maruti,0,0,0,0,0,0,0,0,1,0,0,2017,136661,1286,55,s-cross,159463.68845967526
maruti,1,0,0,1,0,0,0,0,1,0,0,2012,37014,3380,395,ciaz,385972.195825474
ford,0,0,0,1,0,0,0,1,0,0,1,2010,25780,2453,487,aspire,329733.0350241308
toyota,1,1,0,0,0,0,0,0,1,0,1,2004,24170,3561,136,fortuner,171552.11378168274
suzuki,0,0,1,0,0,0,0,0,1,1,1,2014,47287,3624,173,alto,145894.43147047097
ford,0,0,0,1,0,0,0,1,0,1,1,2011,193125,1002,109,figo,103742.94621311435
ford,1,0,0,1,0,0,0,0,1,0,0,2014,49828,1633,273,figo,323061.280166564
honda,0,1,0,0,0,0,0,0,1,1,0,2018,154661,3126,364,wr-v,420047.38592483173
hyundai,0,1,0,0,0,0,0,1,0,0,0,2015,159630,1462,357,verna,308811.6304238848
maruti,0,0,0,1,0,1,0,0,0,0,0,2016,40348,2848,271,ertiga,353284.73914028576
toyota,1,0,0,1,0,0,0,0,1,1,0,2001,17915,2019,435,yaris,301249.1175853341
hyundai,0,0,0,1,0,0,0,0,1,1,1,2018,171770,3321,243,i20,235476.77475622468
maruti,0,0,0,1,0,0,0,0,1,1,0,2021,13709,1205,178,ignis,193747.43851120674
maruti,0,0,0,1,0,0,0,0,1,1,0,2021,194366,4222,470,baleno,425579.4732407125
maruti,0,0,1,0,0,0,0,0,1,0,1,2017,168398,2904,386,s-cross,319940.57819487073
toyota,0,0,0,0,0,0,0,1,0,0,1,2003,43824,3727,207,camry,260891.3784385343
maruti,1,0,0,1,0,0,0,0,1,1,0,2006,45942,2381,51,ciaz,164228.52951718593
ford,1,0,0,1,0,0,1,0,0,1,0,2005,31553,2076,183,endeavour,194100.41605859308
suzuki,0,0,0,0,0,0,0,0,1,1,0,2008,102552,4370,77,swift,175714.2411507126
maruti,0,0,1,0,0,0,0,0,1,0,0,2017,52826,4807,451,ignis,401087.3000398387
hyundai,1,0,1,0,0,0,0,1,0,1,0,2013,63770,1669,279,venue,198433.38691452093
hyundai,1,0,1,0,0,0,0,0,1,1,0,2011,60608,2769,82,i20,210261.09049613678
honda,0,0,1,0,0,0,0,0,1,1,1,2001,29271,1212,51,wr-v,204418.0122104964
maruti,1,0,0,0,0,0,0,0,1,0,0,2013,115264,2944,333,s-cross,323820.6508863183
honda,1,0,1,0,0,0,0,0,1,0,0,2013,143296,1214,488,civic,507652.7717534079
maruti,0,0,1,0,0,0,1,0,0,1,1,2015,157173,2915,330,ertiga,252386.27342206019
toyota,0,0,0,1,0,0,0,1,0,0,0,2018,193370,3241,261,camry,350763.14915573463
suzuki,0,0,1,0,0,0,0,0,1,0,1,2019,3379,1830,85,ciaz,165246.12083282278
suzuki,0,0,0,0,0,0,0,0,1,1,0,2003,119574,2857,295,swift,298605.6848817265
toyota,1,0,0,0,0,0,0,0,0,0,1,2009,7026,2774,132,innova,232866.7376554489
honda,1,0,0,1,0,0,0,0,1,0,0,2008,94378,1497,85,jazz,103833.10724256388
toyota,0,0,0,1,0,0,0,0,1,1,1,2002,142215,2397,113,camry,152753.03301424452
honda,0,0,0,0,1,0,0,0,0,1,0,2015,83324,2586,51,amaze,143150.89531154276
hyundai,1,1,0,0,0,0,0,0,0,1,0,2008,186885,4378,306,venue,239985.44517983426
maruti,0,0,0,0,0,0,0,0,1,0,0,2007,15429,2226,203,ciaz,230533.4988788773
honda,0,0,1,0,0,0,0,0,1,1,0,2016,69270,4246,53,jazz,124381.54635525162
suzuki,1,0,0,1,0,0,0,1,0,0,1,2008,14059,2597,245,alto,291452.7720384489
ford,1,1,0,0,0,0,0,0,1,1,1,2012,73597,4714,319,endeavour,307427.2787559395
maruti,0,0,0,0,0,0,0,1,0,1,0,2007,125733,3193,301,ignis,359428.83193961397
hyundai,1,0,0,0,0,0,0,0,0,0,1,2006,29160,3246,306,verna,342758.0978902165
ford,0,0,0,1,0,0,0,0,1,0,0,2010,116383,4421,230,endeavour,293167.67988991266
hyundai,0,0,1,0,0,0,0,0,0,0,1,2001,43079,1241,387,i10,272856.5410011334
toyota,0,0,0,1,0,0,0,0,1,1,1,2007,23309,4336,302,camry,281940.2529777048
maruti,0,0,0,0,0,0,0,1,0,1,1,2009,130395,3432,417,ertiga,399666.5872634554
ford,0,0,1,0,0,0,0,1,0,1,0,2009,6186,1989,309,aspire,296229.4975761767
honda,0,0,0,1,0,0,0,1,0,0,1,2013,73019,2334,412,jazz,316779.8186216835
ford,0,0,0,1,0,0,0,1,0,1,1,2003,54330,2186,234,aspire,198657.52659946322
toyota,0,0,1,0,0,0,0,0,1,1,0,2018,111891,1535,161,fortuner,320421.5638794318
ford,1,0,0,1,0,0,0,1,0,1,1,2006,156234,4764,129,ecosport,194305.622339371
hyundai,0,0,0,1,0,0,0,0,1,0,0,2019,192940,4491,321,i10,380287.59323119296
ford,1,0,0,1,0,0,0,0,1,0,0,2008,50682,2472,435,aspire,266448.3780744794
honda,1,0,0,1,0,0,0,0,1,1,1,2011,89769,3915,84,city,157496.23268525203
suzuki,1,0,0,1,0,0,0,0,1,0,0,2014,17527,1079,201,alto,285111.18062801386
hyundai,0,1,0,0,0,0,0,0,1,0,1,2007,145293,2656,150,verna,222724.1090690419
maruti,0,0,0,0,0,0,1,0,0,1,1,2017,160244,2909,417,baleno,365917.4420680968
suzuki,0,0,0,1,0,0,0,0,1,1,0,2010,142680,1616,203,wagonr,276800.14624831267
maruti,1,0,0,0,0,0,0,1,0,0,1,2017,157671,3034,328,baleno,292270.40009244514
maruti,1,1,0,0,0,0,0,0,1,0,1,2001,114721,2315,58,s-cross,197364.22334697476
suzuki,0,0,0,1,0,0,0,0,1,1,0,2007,140574,3391,66,wagonr,139804.45063486614
toyota,0,0,0,1,0,0,1,0,0,1,1,2009,30558,2907,485,camry,479652.61064533517
maruti,1,1,0,0,0,0,0,0,1,1,0,2018,35042,3399,292,ciaz,336999.46352908306
maruti,0,0,1,0,0,1,0,0,0,0,0,2001,39595,1774,443,baleno,438795.01145119464
ford,1,0,0,1,0,0,0,0,1,0,0,2019,50715,1665,229,ecosport,202649.65258110836
hyundai,1,0,0,1,0,0,0,0,1,0,0,2000,65205,3929,420,creta,291780.88132783223
toyota,1,0,0,1,0,0,0,0,1,1,1,2014,112190,3216,112,yaris,195937.55605442575
honda,1,0,0,1,0,0,0,0,1,0,0,2020,1374,2398,51,jazz,110982.35001422759
suzuki,1,0,1,0,0,0,0,0,1,0,0,2010,77391,2260,378,alto,260784.3778023973
toyota,1,0,0,1,0,0,0,0,0,0,1,2013,33042,3723,435,fortuner,439928.29299897735
toyota,1,0,0,0,0,0,1,0,0,1,1,2017,83549,1444,121,innova,66906.29343347682
honda,1,0,1,0,0,0,0,1,0,1,0,2019,151242,2814,330,jazz,363210.26256637153
suzuki,0,0,0,1,0,0,0,0,1,1,0,2003,70802,2513,334,wagonr,294692.05571919814
maruti,1,1,0,0,0,0,0,1,0,0,0,2010,141667,4125,375,s-cross,390488.2344766804
honda,0,0,0,0,0,0,0,0,1,0,0,2014,163919,4485,440,city,243790.96487813938
toyota,1,0,0,1,0,0,1,0,0,0,0,2021,79849,4165,91,innova,102801.90071589143
ford,0,0,1,0,0,0,0,0,1,1,0,2007,77852,1644,485,endeavour,340903.81741633895
maruti,0,0,1,0,0,0,0,1,0,0,0,2017,86718,3676,410,s-cross,347894.31198652775
toyota,0,0,0,0,0,0,0,0,1,0,1,2021,194221,3556,362,corolla,332833.7117527716
maruti,0,0,0,1,0,0,0,0,1,0,1,2009,43631,2922,120,s-cross,225685.1837610602
toyota,1,1,0,0,0,0,0,0,1,0,0,2018,94828,3982,149,yaris,301843.20973802113
honda,1,0,1,0,0,0,0,0,1,1,1,2007,190836,3012,146,civic,164783.43908984377
maruti,1,0,1,0,0,0,0,0,1,0,0,2016,5061,3849,348,s-cross,364557.2990261645
ford,1,0,0,0,0,0,0,0,1,0,0,2021,100391,3892,108,aspire,167659.22187779893
suzuki,0,0,0,1,0,0,0,0,1,1,1,2013,157534,4239,188,wagonr,157668.42638946377
